#{"t_start": 1621247186.7764826, "env_id": "dVRLReach-v0"}
r,l,t
-30.0,30,6.136307
-30.0,30,7.465515
-30.0,30,8.791697
-30.0,30,10.136689
-30.0,30,11.471316
-30.0,30,12.812557
-30.0,30,14.147294
-30.0,30,15.483583
-30.0,30,16.803715
-30.0,30,18.122099
-30.0,30,19.449117
-30.0,30,20.786447
-30.0,30,22.115114
-30.0,30,23.434909
-30.0,30,24.765004
-30.0,30,26.111304
-30.0,30,27.44067
-30.0,30,28.775528
-30.0,30,30.151958
-30.0,30,31.472324
-30.0,30,32.800642
-30.0,30,34.131996
-30.0,30,35.45762
-30.0,30,36.785882
-30.0,30,38.119092
-30.0,30,39.455855
-30.0,30,40.777617
-30.0,30,42.099391
-30.0,30,43.437608
-30.0,30,44.761957
-30.0,30,46.083916
-30.0,30,47.406265
-30.0,30,48.745831
-30.0,30,50.086416
-30.0,30,51.840201
-30.0,30,53.527839
-30.0,30,55.267828
-30.0,30,57.025174
-30.0,30,58.752668
-30.0,30,60.479757
-30.0,30,62.223674
-30.0,30,63.898549
-30.0,30,65.533068
-30.0,30,67.193096
-30.0,30,68.940624
-30.0,30,70.827615
-30.0,30,72.506114
-30.0,30,74.247261
-30.0,30,75.978276
-30.0,30,77.723642
-30.0,30,79.386119
-30.0,30,81.077734
-30.0,30,82.814664
-30.0,30,84.557724
-30.0,30,86.479828
-30.0,30,88.171451
-30.0,30,89.983434
-30.0,30,91.755955
-30.0,30,93.477251
-30.0,30,95.183424
-30.0,30,96.920646
-30.0,30,98.666579
-30.0,30,100.441116
-30.0,30,102.156071
-30.0,30,103.846256
-30.0,30,105.540515
-30.0,30,107.279287
-30.0,30,108.976151
-30.0,30,110.720136
-30.0,30,112.470024
-30.0,30,114.184072
-30.0,30,115.959321
-30.0,30,117.750673
-30.0,30,119.468976
-30.0,30,121.151646
-30.0,30,122.87318
-30.0,30,124.694408
-30.0,30,126.428407
-30.0,30,128.148823
-30.0,30,129.900749
-30.0,30,131.553824
-30.0,30,133.250842
-30.0,30,134.935388
-30.0,30,136.631935
-30.0,30,138.38722
-30.0,30,140.14988
-30.0,30,141.857527
-30.0,30,143.543849
-30.0,30,145.293719
-30.0,30,147.00828
-30.0,30,148.711821
-30.0,30,150.443698
-30.0,30,152.188927
-30.0,30,153.945724
-30.0,30,155.707272
-30.0,30,157.438327
-30.0,30,159.114164
-30.0,30,160.799936
-30.0,30,162.527213
-30.0,30,164.256587
-30.0,30,165.919974
-30.0,30,167.602944
-30.0,30,169.38086
-30.0,30,171.105937
-30.0,30,172.786764
-30.0,30,174.483536
-30.0,30,176.242285
-30.0,30,178.065251
-30.0,30,179.778851
-30.0,30,181.670032
-30.0,30,183.349435
-30.0,30,185.047873
-30.0,30,186.772992
-30.0,30,188.414176
-30.0,30,190.195986
-30.0,30,191.991455
-30.0,30,193.698006
-30.0,30,195.4713
-30.0,30,197.191897
-30.0,30,198.860429
-30.0,30,200.597221
-30.0,30,202.321731
-30.0,30,204.050056
-30.0,30,205.820849
-30.0,30,207.545589
-30.0,30,209.275195
-30.0,30,211.044863
-30.0,30,212.821017
-30.0,30,214.591533
-30.0,30,216.314822
-30.0,30,218.085197
-30.0,30,219.822774
-30.0,30,221.550727
-30.0,30,223.323533
-30.0,30,225.131734
-30.0,30,226.904883
-30.0,30,228.589636
-30.0,30,230.255842
-30.0,30,231.931818
-30.0,30,233.646955
-30.0,30,235.352514
-30.0,30,237.1044
-30.0,30,238.824672
-30.0,30,240.524837
-30.0,30,242.223129
-30.0,30,244.006828
-30.0,30,245.782238
-30.0,30,247.526726
-30.0,30,249.30592
-30.0,30,251.054558
-30.0,30,252.784489
-30.0,30,254.528357
-30.0,30,256.287585
-30.0,30,258.015666
-30.0,30,259.759211
-30.0,30,261.569691
-30.0,30,263.329062
-30.0,30,265.130849
-30.0,30,266.846856
-30.0,30,268.542055
-30.0,30,270.305375
-30.0,30,272.046876
-30.0,30,273.760864
-30.0,30,275.477766
-30.0,30,277.222613
-30.0,30,279.001012
-30.0,30,280.772708
-30.0,30,282.509945
-30.0,30,284.312404
-30.0,30,286.03532
-30.0,30,287.816406
-30.0,30,289.497775
-30.0,30,291.269217
-30.0,30,292.992382
-30.0,30,294.735247
-30.0,30,296.550809
-30.0,30,298.303394
-30.0,30,300.141468
-30.0,30,301.93663
-30.0,30,303.625434
-30.0,30,305.302238
-30.0,30,307.004294
-30.0,30,308.748237
-30.0,30,310.436321
-30.0,30,312.107696
-30.0,30,314.006741
-30.0,30,315.735714
-30.0,30,317.487504
-30.0,30,319.261808
-30.0,30,321.031915
-30.0,30,322.913732
-30.0,30,324.581383
-30.0,30,326.276788
-30.0,30,327.962612
-30.0,30,329.61004
-30.0,30,331.296346
-30.0,30,333.066621
-30.0,30,334.791968
-30.0,30,336.582948
-30.0,30,338.318555
-30.0,30,340.043485
-30.0,30,341.728311
-30.0,30,343.384909
-30.0,30,345.153276
-30.0,30,346.906866
-30.0,30,348.629486
-30.0,30,350.418474
-30.0,30,352.187981
-30.0,30,353.901999
-30.0,30,355.607899
-30.0,30,357.357826
-30.0,30,359.094176
-30.0,30,360.777104
-30.0,30,362.474801
-30.0,30,364.2434
-30.0,30,365.943923
-30.0,30,367.681703
-30.0,30,369.423655
-30.0,30,371.120275
-30.0,30,372.873327
-30.0,30,374.673585
-30.0,30,376.41451
-30.0,30,378.187829
-30.0,30,380.024501
-30.0,30,381.743107
-30.0,30,383.418226
-30.0,30,385.142542
-30.0,30,386.864149
-30.0,30,388.553306
-30.0,30,390.209241
-30.0,30,391.881396
-30.0,30,393.671132
-30.0,30,395.397448
-30.0,30,397.09382
-30.0,30,398.81723
-30.0,30,400.574734
-30.0,30,402.323666
-30.0,30,404.058511
-30.0,30,405.767608
-30.0,30,407.46663
-30.0,30,409.215872
-30.0,30,410.929381
-30.0,30,412.583662
-30.0,30,414.359265
-30.0,30,416.140202
-30.0,30,417.868498
-30.0,30,419.550939
-30.0,30,421.343227
-30.0,30,423.051687
-30.0,30,424.830578
-30.0,30,426.59671
-30.0,30,428.331499
-30.0,30,430.084584
-30.0,30,431.81162
-30.0,30,433.561887
-30.0,30,435.254843
-30.0,30,436.963997
-30.0,30,438.678956
-30.0,30,440.45045
-30.0,30,442.114979
-30.0,30,443.836363
-30.0,30,445.588203
-30.0,30,447.340081
-30.0,30,449.035425
-30.0,30,450.871409
-30.0,30,452.598107
-30.0,30,454.329692
-30.0,30,456.062055
-30.0,30,457.841677
-30.0,30,459.599434
-30.0,30,461.322238
-30.0,30,463.047845
-30.0,30,464.749698
-30.0,30,466.477909
-30.0,30,468.146858
-30.0,30,469.827741
-30.0,30,471.553396
-30.0,30,473.333772
-30.0,30,475.071919
-30.0,30,476.745083
-30.0,30,478.505817
-30.0,30,480.207186
-30.0,30,481.859954
-30.0,30,483.531016
-30.0,30,485.286001
-30.0,30,487.011994
-30.0,30,488.704228
-30.0,30,490.436441
-30.0,30,492.092933
-30.0,30,493.796117
-30.0,30,495.586397
-30.0,30,497.336051
-30.0,30,499.059503
-30.0,30,500.72607
-30.0,30,502.40243
-30.0,30,504.144089
-30.0,30,505.90832
-30.0,30,507.638023
-30.0,30,509.307846
-30.0,30,511.062488
-30.0,30,512.747338
-30.0,30,514.499753
-30.0,30,516.322176
-30.0,30,518.007505
-30.0,30,519.703305
-30.0,30,521.431774
-30.0,30,523.189004
-30.0,30,524.892487
-30.0,30,526.558929
-30.0,30,528.209912
-30.0,30,529.980019
-30.0,30,531.685472
-30.0,30,533.440545
-30.0,30,535.147735
-30.0,30,536.877888
-30.0,30,538.626299
-30.0,30,540.3404
-30.0,30,542.020948
-30.0,30,543.751948
-30.0,30,545.511212
-30.0,30,547.269237
-30.0,30,548.99453
-30.0,30,550.712991
-30.0,30,552.476059
-30.0,30,554.333449
-30.0,30,556.098851
-30.0,30,557.87918
-30.0,30,559.612802
-30.0,30,561.341181
-30.0,30,563.105566
-30.0,30,564.864944
-30.0,30,566.652594
-30.0,30,568.512103
-30.0,30,583.870431
-30.0,30,585.583391
-30.0,30,587.342153
-30.0,30,589.164873
-30.0,30,590.954721
-30.0,30,592.696012
-30.0,30,594.459266
-30.0,30,596.302884
-30.0,30,598.064464
-30.0,30,599.78277
-30.0,30,601.533532
-30.0,30,603.299671
-30.0,30,605.015734
-30.0,30,606.753599
-30.0,30,608.438643
-30.0,30,610.177709
-30.0,30,611.918883
-30.0,30,613.6866
-30.0,30,615.361769
-30.0,30,617.121744
-30.0,30,618.875987
-30.0,30,620.539937
-30.0,30,622.260083
-30.0,30,623.984919
-30.0,30,625.673141
-30.0,30,627.409048
-30.0,30,629.126174
-30.0,30,630.865898
-30.0,30,632.630424
-30.0,30,634.337715
-30.0,30,636.050233
-30.0,30,637.858691
-30.0,30,639.611882
-30.0,30,641.333444
-30.0,30,643.000536
-30.0,30,644.756893
-30.0,30,646.440417
-30.0,30,648.137229
-30.0,30,649.906977
-30.0,30,651.568191
-30.0,30,653.254258
-30.0,30,654.963257
-30.0,30,656.667342
-30.0,30,658.402508
-30.0,30,660.159895
-30.0,30,661.851279
-30.0,30,663.635756
-30.0,30,665.318149
-30.0,30,667.033009
-30.0,30,668.782321
-30.0,30,670.540196
-30.0,30,672.215114
-30.0,30,673.971945
-30.0,30,675.764413
-30.0,30,677.501572
-30.0,30,679.293587
-30.0,30,680.998944
-30.0,30,682.775449
-30.0,30,684.558802
-30.0,30,686.324044
-30.0,30,688.024052
-30.0,30,689.754918
-30.0,30,691.503044
-30.0,30,693.234433
-30.0,30,695.016474
-30.0,30,696.776044
-30.0,30,698.505914
-30.0,30,700.258018
-30.0,30,702.025091
-30.0,30,703.840969
-30.0,30,705.594499
-30.0,30,707.369928
-30.0,30,709.006997
-30.0,30,710.762524
-30.0,30,712.522649
