#{"t_start": 1613563723.776751, "env_id": "dVRLReach-v0"}
r,l,t
-30.0,30,5.148371
-30.0,30,5.899828
-30.0,30,6.630692
-30.0,30,7.379414
-30.0,30,8.108229
-30.0,30,8.862562
-30.0,30,9.575754
-30.0,30,10.302892
-30.0,30,11.038947
-30.0,30,11.754835
-30.0,30,12.483644
-30.0,30,13.208586
-30.0,30,13.913815
-30.0,30,14.638004
-30.0,30,15.353381
-30.0,30,16.094419
-30.0,30,16.814484
-30.0,30,17.533035
-30.0,30,18.256042
-30.0,30,18.981466
-30.0,30,19.707229
-30.0,30,20.454105
-30.0,30,21.18504
-30.0,30,21.898035
-30.0,30,22.620706
-30.0,30,23.358276
-30.0,30,24.093918
-30.0,30,24.799199
-30.0,30,25.512516
-30.0,30,26.235991
-30.0,30,26.947423
-30.0,30,27.666257
-30.0,30,28.412128
-30.0,30,29.973994
-30.0,30,32.014852
-30.0,30,34.087178
-30.0,30,36.031389
-30.0,30,38.011057
-30.0,30,40.060807
-30.0,30,42.071956
-30.0,30,44.122802
-30.0,30,46.002841
-30.0,30,48.118283
-30.0,30,50.198888
-30.0,30,52.301236
-30.0,30,54.32654
-30.0,30,56.420153
-30.0,30,58.530284
-30.0,30,60.657077
-30.0,30,62.662327
-30.0,30,64.834483
-30.0,30,66.97194
-30.0,30,69.091153
-30.0,30,71.250179
-30.0,30,73.546354
-30.0,30,76.063147
-30.0,30,78.524891
-30.0,30,80.90381
-30.0,30,83.15836
-30.0,30,85.5058
-30.0,30,87.955747
-30.0,30,90.408694
-30.0,30,93.128759
-30.0,30,95.7188
-30.0,30,98.380472
-30.0,30,101.082174
-30.0,30,103.925245
-30.0,30,106.46998
-30.0,30,109.085505
-30.0,30,111.780026
-30.0,30,114.25736
-30.0,30,116.749772
-30.0,30,119.550326
-30.0,30,122.690771
-30.0,30,125.663368
-30.0,30,128.57386
-30.0,30,131.505601
-30.0,30,134.495697
-30.0,30,137.338712
-30.0,30,140.164218
-30.0,30,143.069514
-30.0,30,146.017146
-30.0,30,148.82954
-30.0,30,151.563546
-30.0,30,154.439088
-30.0,30,157.31463
-30.0,30,160.117537
-30.0,30,163.035661
-30.0,30,165.862964
-30.0,30,168.974814
-30.0,30,171.848128
-30.0,30,174.916775
-30.0,30,178.144721
-30.0,30,181.206705
-30.0,30,184.128874
-30.0,30,187.161843
-30.0,30,190.384468
-30.0,30,193.476208
-30.0,30,196.573381
-30.0,30,199.604367
-30.0,30,202.550272
-30.0,30,205.530112
-30.0,30,208.45609
-30.0,30,211.440143
-30.0,30,214.690079
-30.0,30,217.670792
-30.0,30,220.757962
-30.0,30,223.697562
-30.0,30,227.028094
-30.0,30,230.003502
-30.0,30,233.026676
-30.0,30,236.116278
-30.0,30,239.385505
-30.0,30,242.386418
-30.0,30,245.28423
-30.0,30,248.10043
-30.0,30,251.062546
-30.0,30,254.046147
-30.0,30,257.048951
-30.0,30,259.937377
-30.0,30,262.901474
-30.0,30,265.919687
-30.0,30,269.035429
-30.0,30,272.129957
-30.0,30,275.180057
-30.0,30,278.27559
-30.0,30,281.317055
-30.0,30,284.148937
-30.0,30,287.202925
-30.0,30,290.052494
-30.0,30,292.851226
-30.0,30,295.614304
-30.0,30,298.57
-30.0,30,301.545584
-30.0,30,304.4619
-30.0,30,307.278728
-22.0,30,310.195062
-30.0,30,312.985106
-30.0,30,315.751637
-30.0,30,318.541172
-30.0,30,321.395176
-30.0,30,324.074274
-30.0,30,326.875477
-30.0,30,329.658458
-30.0,30,332.406945
-30.0,30,334.928566
-30.0,30,337.640056
-30.0,30,340.347108
