#{"t_start": 1613758289.470552, "env_id": "dVRLPickRail-v0"}
r,l,t
-145.123429,100,9.131065
-260.229522,100,11.334429
-128.224723,100,13.528635
-174.256413,100,15.739786
-208.151866,100,17.94414
-146.367395,100,20.141444
-199.426957,100,22.366283
-155.091755,100,24.568458
-182.169161,100,26.77327
-155.960058,100,28.982625
-156.216879,100,31.227952
-150.657036,100,35.430175
-116.085224,100,39.696539
-77.689046,100,43.951421
-71.750912,100,48.054397
-58.329177,100,52.209588
-57.293405,100,56.362803
-118.343245,100,60.820143
-81.294841,100,65.475701
-59.66805,100,69.960067
-50.176635,100,75.155269
-40.424218,100,80.633964
-47.962446,100,86.552653
-59.903045,100,92.700272
-73.08734,100,98.568036
-73.214865,100,104.567469
-72.17535,100,110.323957
-71.872299,100,116.635407
-74.748626,100,122.331376
-95.692305,100,128.225343
-80.588916,100,133.932289
-88.460468,100,139.577002
-88.312858,100,145.233087
-89.690236,100,151.049512
-87.96802,100,156.691193
-96.811274,100,162.3424
-74.714497,100,167.930651
-103.844822,100,173.595039
-110.170574,100,179.168034
-114.612978,100,184.801695
-114.049707,100,190.348852
-102.976743,100,195.553449
-178.078561,100,200.586914
-183.05268,100,205.633921
-66.165878,100,210.724861
-68.876882,100,215.789848
-64.086036,100,220.729893
-96.309393,100,225.846055
-62.082355,100,230.860873
-64.125227,100,235.942097
-63.082732,100,241.200387
-62.558132,100,246.565377
-108.825511,100,251.74838
-74.879231,100,256.775801
-95.986678,100,261.865733
-98.896987,100,266.879476
-81.181596,100,271.946842
-106.539993,100,276.980713
-106.540193,100,282.095793
-58.016176,100,287.323121
-47.600302,100,292.300961
-60.138062,100,297.586803
-71.433097,100,302.728683
-70.850571,100,307.716081
-39.070647,100,312.791296
-75.236757,100,317.906663
-69.406096,100,323.521822
-37.974927,100,328.49539
-54.212762,100,333.500303
-55.279852,100,338.506174
-54.856961,100,343.701224
-62.708158,100,348.758034
-38.443313,100,353.883491
-61.768692,100,358.938069
-60.817125,100,363.929056
-56.265968,100,369.024998
-73.857145,100,374.091794
-67.150456,100,379.146452
-89.646305,100,384.414937
-51.554209,100,389.463989
-77.271359,100,394.460198
-97.75115,100,399.548323
-84.094556,100,404.749262
-108.159787,100,409.929538
-84.579616,100,415.044462
-44.203644,100,420.024489
-54.440479,100,425.002062
-59.333332,100,430.107682
-47.20156,100,435.152081
-70.149713,100,440.187318
-45.590009,100,445.292757
-58.633196,100,450.304406
-73.745294,100,455.111749
-78.602827,100,460.03027
-82.108198,100,464.878646
-71.026764,100,470.04429
-129.607918,100,475.171229
-56.450881,100,479.953364
-90.195851,100,484.906348
-90.441616,100,489.831696
-45.33579,100,523.346518
-45.156521,100,528.37629
-85.972489,100,533.251863
-44.530525,100,538.079729
-54.726117,100,542.816153
-62.686335,100,547.579503
-54.94981,100,552.374763
-44.929855,100,557.233461
-71.190201,100,562.004864
-59.683415,100,566.683289
-45.990565,100,571.502912
-52.302245,100,576.258734
-68.228638,100,580.999796
-51.20548,100,585.774846
-210.058902,100,590.481356
-49.092818,100,595.331561
-50.824303,100,600.035304
-176.367204,100,604.839547
-59.671552,100,609.572055
-280.953954,100,614.639694
-60.536528,100,619.361642
-58.665435,100,624.163069
-61.311251,100,628.969512
-64.864076,100,633.811268
-71.221372,100,638.642084
-63.180957,100,643.497629
-48.492279,100,648.395254
-46.45516,100,653.183913
-103.761947,100,657.833946
-66.457075,100,662.742032
-69.582518,100,667.739727
-89.3065,100,672.487389
-89.647806,100,677.221984
-95.68253,100,682.071728
-76.54085,100,686.826701
-85.696634,100,691.47954
-94.654511,100,696.416341
-54.395195,100,701.366923
-65.810318,100,706.108983
-76.885777,100,710.977803
-98.348067,100,715.815165
-78.096059,100,720.549081
-49.45587,100,725.447842
-92.718072,100,730.21936
-65.483448,100,735.059147
-34.671089,100,739.857262
-102.882317,100,744.749203
-72.55884,100,749.457447
-93.724619,100,754.310955
-37.053423,100,759.115056
-32.01386,100,763.917753
-562.236039,100,768.71858
-29.292257,100,773.58465
-31.887397,100,778.334709
-36.359511,100,783.2361
-30.695524,100,788.191939
-35.037442,100,793.116115
-34.589872,100,797.951825
-90.752515,100,802.801306
-37.992251,100,807.603688
-34.418934,100,812.477657
-36.103639,100,817.334379
-36.116999,100,822.17163
-34.699298,100,826.982954
-44.614378,100,831.73788
-40.111755,100,836.46032
-36.562479,100,841.359242
-39.820185,100,846.239625
-34.601186,100,851.013352
-35.224501,100,855.913103
-37.144545,100,860.795016
-90.341817,100,865.586783
-32.485185,100,870.441745
-83.557483,100,875.19222
-40.969784,100,880.083224
-28.373019,100,884.910947
-33.096303,100,889.764855
-28.073735,100,894.485871
-69.916975,100,899.367692
-30.605151,100,904.204126
-34.435863,100,909.062626
-29.613531,100,913.862653
-76.712296,100,918.709085
-92.831419,100,923.579222
-96.82469,100,928.348343
-82.857751,100,933.136802
-33.554141,100,937.989406
-58.732792,100,942.872404
-33.253519,100,947.870966
-35.839196,100,952.613356
-28.387875,100,957.569101
-29.204,100,962.349324
-99.989442,100,967.146037
-33.094822,100,972.054703
-34.675552,100,976.856201
-38.227405,100,981.621173
-29.890273,100,986.51463
-34.000475,100,991.254967
-35.072126,100,996.183127
-39.238611,100,1001.066504
-661.310866,100,1028.940931
-37.289048,100,1033.793481
-43.379456,100,1038.580603
-35.946122,100,1043.375137
-37.289927,100,1048.162109
-38.730613,100,1052.979352
-650.575812,100,1057.739249
-49.550284,100,1062.640986
-40.840819,100,1067.54749
-39.273055,100,1072.41375
-36.208186,100,1077.252181
-34.544212,100,1082.042366
-81.296211,100,1087.075367
-40.055463,100,1091.823422
-51.281026,100,1096.777078
-58.827824,100,1101.882405
-65.418718,100,1106.901518
-93.40085,100,1111.702899
-67.480296,100,1116.566118
-103.92549,100,1121.351679
-136.63826,100,1126.185344
-162.083162,100,1130.972653
-504.065369,100,1135.980895
-340.70585,100,1140.878608
-147.110661,100,1145.792587
-166.296935,100,1150.688178
-179.661456,100,1155.521026
-178.948105,100,1160.320436
-159.05884,100,1165.104368
-172.29273,100,1170.046382
-162.312093,100,1174.846192
-160.512959,100,1179.543227
-166.118081,100,1184.273108
-171.306259,100,1189.115647
-138.054705,100,1193.892716
-144.297487,100,1198.669709
-130.344974,100,1203.466329
-138.162339,100,1208.232181
-136.28997,100,1213.069539
-134.583519,100,1217.790329
-146.574125,100,1222.632854
-158.124975,100,1228.104414
-126.959328,100,1232.778159
-46.914099,100,1237.684415
-45.155067,100,1242.992395
-47.391076,100,1249.106167
-51.555674,100,1256.850973
-59.303732,100,1264.338366
-55.532517,100,1271.717281
-57.427177,100,1278.213739
-56.716261,100,1284.835471
-49.617478,100,1291.062509
-50.658195,100,1297.280909
-48.5326,100,1303.540739
-53.416533,100,1309.717947
-54.355232,100,1315.703605
-56.391894,100,1321.596132
-58.021632,100,1327.692311
-112.458997,100,1333.436132
-54.985424,100,1339.205712
-55.261868,100,1344.982381
-54.673692,100,1350.509751
-54.73533,100,1356.25316
-46.227087,100,1361.536613
-40.950885,100,1366.715855
-38.909157,100,1372.036563
-32.821736,100,1377.22337
-37.589043,100,1382.269701
-35.979381,100,1387.531009
-36.909712,100,1392.564377
-38.811964,100,1397.414823
-39.347166,100,1402.271073
-40.381378,100,1407.146536
-37.377218,100,1411.860038
-36.428421,100,1416.674919
-37.17224,100,1421.483583
-36.675099,100,1426.244605
-38.071397,100,1431.093154
-34.882638,100,1436.054347
-35.926336,100,1440.868243
-36.576463,100,1445.789495
-34.224346,100,1450.664409
-601.519766,100,1455.620632
-483.074683,100,1460.765595
-44.810188,100,1465.6581
-458.169532,100,1470.689007
-44.746886,100,1475.650233
-44.547112,100,1480.446186
-42.646681,100,1485.204976
-43.017953,100,1490.068183
-576.138951,100,1495.156253
-37.345303,100,1500.048107
-40.356526,100,1504.931786
-39.531909,100,1509.745321
-40.041063,100,1514.649967
-48.64451,100,1519.390789
-47.274332,100,1524.315022
-51.323957,100,1529.103888
-54.512755,100,1533.9116
-46.378632,100,1538.787714
-91.957792,100,1566.794225
